Usia,Penghasilan,Status_Pekerjaan,Jumlah_Tanggungan,Riwayat_Kredit,Besar_Pinjaman,Jangka_Waktu,Layak
50,1,Swasta,2,Lancar,367,10,Tidak Layak
54,8,PNS,2,Lancar,472,10,Layak
34,12,PNS,5,Lancar,376,15,Layak
46,15,Swasta,4,Lancar,319,10,Layak
46,21,PNS,4,Lancar,82,25,Layak
20,3,Pelajar,5,Lancar,141,25,Tidak Layak
31,23,Tidak Bekerja,4,Lancar,144,20,Layak
23,13,Wirausaha,3,Lancar,451,5,Tidak Layak
42,1,Swasta,2,Macet,117,20,Tidak Layak
53,5,Pelajar,0,Lancar,319,5,Tidak Layak
42,3,PNS,5,Lancar,85,25,Tidak Layak
38,23,Pelajar,0,Lancar,487,5,Layak
39,3,Swasta,4,Lancar,231,15,Tidak Layak
39,21,PNS,3,Lancar,263,5,Layak
48,3,Pelajar,4,Macet,299,5,Tidak Layak
32,12,Wirausaha,5,Lancar,158,25,Layak
47,11,Tidak Bekerja,5,Lancar,402,5,Tidak Layak
43,13,PNS,5,Lancar,347,15,Layak
41,21,Swasta,2,Lancar,482,20,Layak
41,17,PNS,1,Lancar,394,5,Layak
59,5,Pelajar,4,Lancar,295,10,Tidak Layak
30,15,Swasta,2,Lancar,437,25,Layak
27,19,Swasta,1,Lancar,173,15,Layak
51,1,PNS,1,Lancar,433,25,Tidak Layak
43,23,PNS,5,Lancar,365,25,Layak
31,6,Swasta,5,Lancar,416,25,Layak
59,15,PNS,4,Lancar,448,10,Layak
40,21,PNS,0,Lancar,420,10,Layak
22,22,PNS,0,Lancar,355,5,Layak
58,20,Swasta,4,Lancar,189,5,Tidak Layak
37,20,Pelajar,5,Lancar,119,10,Layak
25,21,Swasta,0,Lancar,216,25,Layak
55,13,Tidak Bekerja,2,Lancar,444,5,Tidak Layak
34,18,Wirausaha,1,Lancar,449,20,Layak
34,21,Tidak Bekerja,4,Lancar,125,20,Layak
57,15,Wirausaha,5,Lancar,76,5,Layak
43,3,Swasta,1,Lancar,289,20,Tidak Layak
26,14,Swasta,4,Macet,336,5,Tidak Layak
28,15,PNS,2,Lancar,476,5,Layak
30,5,Pelajar,4,Lancar,87,25,Layak
35,16,Pelajar,0,Lancar,419,20,Layak
26,3,Pelajar,0,Lancar,412,10,Tidak Layak
44,7,Pelajar,2,Macet,309,20,Tidak Layak
33,19,Swasta,1,Lancar,473,20,Layak
20,9,Swasta,0,Lancar,485,20,Layak
39,10,Tidak Bekerja,3,Lancar,91,5,Layak
47,4,Swasta,0,Macet,412,15,Tidak Layak
57,2,Wirausaha,0,Lancar,262,5,Tidak Layak
53,5,Swasta,2,Lancar,305,10,Tidak Layak
28,4,Swasta,2,Lancar,466,15,Tidak Layak
39,6,Swasta,0,Lancar,223,10,Layak
57,11,Swasta,5,Lancar,113,10,Layak
50,15,Swasta,5,Lancar,103,15,Layak
40,20,Wirausaha,5,Lancar,98,20,Layak
41,13,Swasta,4,Lancar,480,25,Layak
32,11,Pelajar,3,Lancar,133,5,Layak
44,20,PNS,4,Lancar,425,25,Layak
41,4,Swasta,3,Lancar,477,10,Tidak Layak
57,10,Pelajar,1,Lancar,168,5,Tidak Layak
39,2,Swasta,2,Lancar,322,15,Tidak Layak
51,3,Swasta,3,Lancar,434,5,Tidak Layak
35,4,Pelajar,3,Lancar,378,15,Tidak Layak
39,10,Swasta,1,Lancar,157,15,Layak
60,8,Swasta,5,Macet,110,25,Tidak Layak
41,13,Swasta,2,Lancar,195,25,Layak
57,12,Wirausaha,3,Lancar,243,20,Layak
56,17,Pelajar,4,Lancar,450,20,Tidak Layak
34,24,Wirausaha,4,Lancar,184,10,Layak
31,3,PNS,4,Lancar,257,15,Tidak Layak
28,1,Swasta,2,Lancar,177,10,Tidak Layak
56,5,Swasta,1,Macet,370,15,Tidak Layak
34,2,Swasta,2,Macet,494,15,Tidak Layak
41,8,Wirausaha,4,Macet,341,10,Tidak Layak
31,2,Pelajar,2,Lancar,236,15,Tidak Layak
46,1,Tidak Bekerja,4,Lancar,63,5,Tidak Layak
38,19,PNS,1,Lancar,87,20,Layak
44,12,Pelajar,0,Macet,302,10,Tidak Layak
29,7,Swasta,5,Lancar,392,25,Layak
54,21,Swasta,0,Lancar,188,20,Layak
31,24,Swasta,4,Lancar,396,20,Layak
27,1,Wirausaha,2,Lancar,378,15,Tidak Layak
30,24,PNS,2,Lancar,433,5,Layak
58,4,Swasta,5,Lancar,53,25,Tidak Layak
38,4,Tidak Bekerja,2,Lancar,370,5,Tidak Layak
42,23,Pelajar,4,Lancar,301,20,Layak
43,3,Pelajar,5,Lancar,365,20,Tidak Layak
34,2,Wirausaha,1,Lancar,71,25,Tidak Layak
39,7,Wirausaha,5,Lancar,291,10,Layak
44,4,Swasta,3,Lancar,416,5,Tidak Layak
33,18,Pelajar,1,Macet,287,20,Layak
29,14,Wirausaha,5,Lancar,269,10,Layak
48,14,Swasta,2,Lancar,135,5,Layak
31,5,Tidak Bekerja,5,Lancar,205,5,Layak
52,12,Wirausaha,1,Lancar,428,15,Tidak Layak
42,9,Pelajar,4,Macet,196,15,Tidak Layak
33,18,PNS,1,Lancar,265,20,Layak
42,16,Swasta,3,Lancar,443,25,Layak
56,16,Pelajar,3,Lancar,211,25,Layak
41,19,Wirausaha,2,Macet,165,15,Layak
48,17,Tidak Bekerja,4,Lancar,374,15,Layak
55,4,Pelajar,5,Lancar,432,15,Tidak Layak
21,10,Pelajar,2,Lancar,275,5,Tidak Layak
39,10,Wirausaha,4,Lancar,229,25,Layak
24,13,Wirausaha,4,Lancar,77,20,Layak
46,4,Tidak Bekerja,1,Macet,127,15,Tidak Layak
22,2,Pelajar,1,Macet,168,25,Tidak Layak
37,12,Swasta,4,Lancar,122,25,Layak
32,3,Swasta,4,Macet,332,25,Tidak Layak
41,11,Tidak Bekerja,5,Macet,364,5,Tidak Layak
32,7,Swasta,0,Lancar,256,5,Layak
31,22,Wirausaha,2,Lancar,472,15,Layak
51,2,Swasta,5,Lancar,102,5,Tidak Layak
55,24,Wirausaha,3,Lancar,53,10,Layak
26,21,Pelajar,0,Lancar,225,20,Layak
25,15,Pelajar,2,Macet,384,15,Tidak Layak
59,4,Swasta,5,Lancar,344,5,Tidak Layak
56,6,Swasta,5,Lancar,255,15,Layak
25,21,PNS,4,Lancar,191,5,Layak
44,3,Swasta,4,Lancar,218,20,Tidak Layak
46,24,Swasta,1,Lancar,71,10,Layak
24,2,Pelajar,5,Lancar,347,20,Tidak Layak
38,17,Pelajar,5,Lancar,492,10,Layak
28,21,Tidak Bekerja,2,Lancar,159,10,Layak
59,9,Wirausaha,0,Lancar,349,25,Layak
20,4,Swasta,3,Lancar,399,15,Tidak Layak
28,14,PNS,0,Lancar,433,5,Layak
58,20,Swasta,5,Macet,227,25,Tidak Layak
29,7,Swasta,1,Lancar,252,10,Layak
33,11,Swasta,5,Lancar,268,5,Layak
59,1,Pelajar,0,Lancar,101,15,Tidak Layak
44,10,Wirausaha,1,Lancar,344,15,Layak
38,18,Wirausaha,3,Macet,406,10,Tidak Layak
36,5,Swasta,2,Lancar,119,20,Layak
37,24,Pelajar,5,Lancar,184,5,Layak
59,20,PNS,4,Lancar,423,10,Layak
28,24,Wirausaha,4,Lancar,400,20,Layak
20,11,Swasta,5,Macet,425,20,Tidak Layak
25,22,Pelajar,1,Lancar,243,25,Layak
57,10,Wirausaha,0,Lancar,252,5,Tidak Layak
57,23,Swasta,2,Lancar,459,20,Layak
58,11,Swasta,4,Lancar,500,20,Tidak Layak
36,16,Wirausaha,0,Macet,65,25,Layak
28,18,Pelajar,0,Lancar,189,15,Layak
30,8,Tidak Bekerja,0,Lancar,334,15,Layak
37,23,Wirausaha,1,Lancar,324,20,Layak
56,9,Swasta,2,Lancar,372,5,Tidak Layak
26,2,Tidak Bekerja,2,Lancar,300,15,Tidak Layak
54,20,Swasta,4,Lancar,161,25,Layak
26,3,Swasta,5,Lancar,151,15,Tidak Layak
58,1,Swasta,5,Lancar,124,25,Tidak Layak
30,14,Pelajar,1,Lancar,498,25,Layak
29,8,Wirausaha,2,Lancar,246,5,Layak
53,7,PNS,3,Lancar,449,10,Layak
43,13,Swasta,3,Lancar,278,10,Layak
31,4,Wirausaha,4,Lancar,71,10,Tidak Layak
28,10,Tidak Bekerja,0,Lancar,466,10,Layak
41,3,PNS,1,Lancar,378,25,Tidak Layak
57,21,PNS,2,Lancar,213,15,Layak
51,5,PNS,1,Lancar,289,15,Layak
27,10,PNS,1,Macet,376,20,Layak
40,4,Tidak Bekerja,0,Lancar,226,20,Tidak Layak
35,1,Swasta,4,Lancar,60,5,Tidak Layak
52,4,Pelajar,0,Lancar,392,25,Tidak Layak
44,15,PNS,3,Lancar,370,10,Layak
58,4,Pelajar,2,Lancar,229,10,Tidak Layak
25,11,PNS,4,Lancar,222,20,Layak
23,9,PNS,1,Lancar,96,10,Layak
42,19,PNS,0,Lancar,389,5,Layak
28,24,Swasta,4,Macet,237,25,Layak
55,11,Pelajar,2,Lancar,201,25,Layak
30,5,Swasta,5,Lancar,97,10,Layak
54,21,Tidak Bekerja,5,Lancar,282,20,Layak
31,16,Pelajar,2,Macet,73,20,Layak
54,8,PNS,1,Macet,446,15,Tidak Layak
26,12,Swasta,1,Lancar,287,20,Layak
48,9,Swasta,5,Macet,85,25,Layak
40,4,Swasta,0,Lancar,465,25,Tidak Layak
22,19,Swasta,3,Lancar,140,10,Layak
43,5,Wirausaha,0,Lancar,163,20,Layak
49,19,Pelajar,1,Lancar,465,20,Layak
46,17,Pelajar,3,Lancar,407,25,Layak
48,14,Swasta,2,Lancar,307,15,Layak
49,20,PNS,4,Lancar,435,5,Layak
55,14,Wirausaha,0,Lancar,492,10,Tidak Layak
42,21,Tidak Bekerja,1,Lancar,460,25,Layak
56,12,Pelajar,0,Macet,373,25,Tidak Layak
45,20,PNS,2,Lancar,380,5,Layak
55,2,PNS,2,Lancar,266,10,Tidak Layak
47,8,Pelajar,1,Lancar,203,15,Layak
56,4,Pelajar,4,Lancar,102,15,Tidak Layak
23,17,Swasta,5,Lancar,332,15,Layak
48,19,Pelajar,0,Lancar,325,25,Layak
33,15,Tidak Bekerja,0,Lancar,252,15,Layak
56,5,Swasta,2,Lancar,461,10,Tidak Layak
52,7,Swasta,5,Lancar,127,20,Layak
50,16,Swasta,5,Macet,370,5,Tidak Layak
33,19,Pelajar,2,Lancar,290,25,Layak
44,5,Swasta,2,Lancar,108,15,Layak
28,6,Pelajar,0,Macet,149,15,Layak
44,5,Swasta,2,Macet,202,5,Tidak Layak
60,7,Swasta,3,Macet,338,10,Tidak Layak
44,2,PNS,0,Lancar,61,15,Tidak Layak
49,1,Wirausaha,3,Macet,108,10,Tidak Layak
39,13,Pelajar,5,Lancar,433,20,Layak
42,14,Pelajar,2,Lancar,210,10,Layak
20,15,PNS,2,Lancar,195,15,Layak
34,9,Swasta,2,Lancar,421,25,Layak
40,15,Pelajar,0,Lancar,446,10,Layak
49,6,Tidak Bekerja,3,Lancar,141,25,Layak
30,19,Pelajar,1,Lancar,130,20,Layak
45,4,Pelajar,5,Lancar,442,25,Tidak Layak
49,6,PNS,3,Lancar,323,5,Layak
28,23,PNS,4,Lancar,412,15,Layak
24,4,Wirausaha,3,Lancar,430,20,Tidak Layak
53,8,Swasta,4,Lancar,146,25,Layak
52,9,Wirausaha,2,Lancar,380,15,Tidak Layak
53,11,Pelajar,4,Macet,225,25,Tidak Layak
20,4,Swasta,3,Lancar,285,25,Tidak Layak
34,20,Swasta,2,Lancar,277,15,Layak
50,10,Pelajar,0,Lancar,170,5,Tidak Layak
31,2,PNS,0,Lancar,168,25,Tidak Layak
26,22,Tidak Bekerja,1,Lancar,389,10,Layak
52,9,PNS,1,Lancar,50,15,Layak
51,3,Pelajar,2,Lancar,447,25,Tidak Layak
24,7,Swasta,3,Lancar,339,20,Layak
57,9,Swasta,1,Lancar,307,5,Tidak Layak
24,9,Pelajar,1,Lancar,411,25,Tidak Layak
36,11,Wirausaha,4,Macet,359,15,Layak
26,24,Swasta,2,Lancar,397,25,Layak
44,4,Wirausaha,3,Lancar,414,15,Tidak Layak
44,22,Swasta,5,Lancar,377,15,Layak
22,19,Wirausaha,2,Lancar,267,10,Tidak Layak
55,4,Swasta,4,Lancar,199,15,Tidak Layak
47,18,PNS,4,Lancar,335,20,Layak
42,4,Swasta,5,Lancar,133,20,Tidak Layak
27,4,Swasta,4,Macet,263,15,Tidak Layak
50,14,Tidak Bekerja,3,Lancar,263,10,Tidak Layak
40,18,Wirausaha,2,Lancar,293,5,Layak
54,9,Tidak Bekerja,4,Lancar,449,5,Tidak Layak
60,6,Pelajar,5,Lancar,239,20,Layak
60,10,PNS,2,Lancar,441,15,Layak
48,21,PNS,1,Lancar,89,5,Layak
22,1,Tidak Bekerja,0,Lancar,139,25,Tidak Layak
44,8,Tidak Bekerja,4,Lancar,418,20,Layak
21,2,Pelajar,1,Lancar,80,10,Tidak Layak
60,9,Wirausaha,4,Lancar,342,5,Tidak Layak
53,8,Pelajar,4,Lancar,263,10,Tidak Layak
34,11,Swasta,2,Lancar,425,20,Layak
58,2,Swasta,1,Lancar,86,20,Tidak Layak
58,13,Pelajar,3,Lancar,238,15,Tidak Layak
59,10,Swasta,3,Lancar,68,25,Layak
31,22,Tidak Bekerja,0,Lancar,479,15,Layak
43,23,PNS,3,Lancar,316,15,Layak
25,14,Tidak Bekerja,4,Lancar,109,5,Layak
25,17,Swasta,0,Lancar,306,20,Layak
56,2,PNS,1,Lancar,293,25,Tidak Layak
45,22,Swasta,4,Lancar,376,10,Layak
22,22,Tidak Bekerja,3,Lancar,428,10,Tidak Layak
51,15,Tidak Bekerja,0,Macet,325,25,Tidak Layak
37,8,PNS,1,Macet,428,10,Layak
47,10,Swasta,0,Lancar,324,15,Layak
52,4,Wirausaha,3,Lancar,435,15,Tidak Layak
36,18,Pelajar,4,Lancar,107,15,Layak
51,15,PNS,4,Lancar,62,5,Layak
31,3,Tidak Bekerja,0,Lancar,400,10,Tidak Layak
56,18,Pelajar,0,Lancar,440,20,Tidak Layak
40,11,Swasta,0,Lancar,141,10,Layak
21,1,Wirausaha,5,Lancar,379,15,Tidak Layak
45,8,Tidak Bekerja,5,Lancar,449,15,Tidak Layak
58,19,Wirausaha,3,Lancar,353,25,Layak
36,21,Swasta,5,Lancar,434,25,Layak
55,22,Pelajar,5,Macet,350,5,Tidak Layak
53,5,PNS,3,Lancar,196,15,Layak
38,20,Swasta,2,Lancar,353,25,Layak
51,13,Swasta,0,Lancar,401,15,Tidak Layak
41,6,Pelajar,2,Lancar,152,25,Layak
58,16,PNS,0,Lancar,330,10,Layak
37,6,PNS,3,Lancar,278,10,Layak
43,22,Wirausaha,3,Macet,163,5,Tidak Layak
20,1,Swasta,3,Lancar,200,15,Tidak Layak
60,11,Swasta,2,Lancar,415,20,Layak
21,14,Pelajar,5,Lancar,61,15,Layak
59,5,Wirausaha,3,Macet,189,20,Tidak Layak
43,16,Pelajar,0,Lancar,227,10,Layak
59,12,Wirausaha,1,Lancar,190,5,Tidak Layak
21,16,Wirausaha,1,Lancar,245,25,Layak
46,2,Wirausaha,3,Lancar,57,5,Tidak Layak
21,7,Wirausaha,4,Macet,101,20,Tidak Layak
42,7,Pelajar,2,Lancar,351,10,Tidak Layak
52,12,Swasta,2,Lancar,469,20,Layak
53,5,Swasta,1,Lancar,273,25,Layak
51,3,Swasta,3,Lancar,202,25,Tidak Layak
22,12,PNS,5,Lancar,192,15,Layak
46,24,Pelajar,5,Lancar,479,25,Layak
31,13,Swasta,5,Lancar,419,10,Layak
27,20,PNS,2,Lancar,480,20,Layak
39,22,Swasta,0,Lancar,414,10,Layak
36,21,Tidak Bekerja,2,Lancar,393,25,Layak
52,22,Swasta,3,Macet,130,15,Tidak Layak
30,16,Pelajar,0,Lancar,111,15,Layak
28,16,PNS,4,Lancar,358,20,Layak
53,3,Tidak Bekerja,5,Lancar,256,5,Tidak Layak
26,3,Swasta,3,Lancar,192,25,Tidak Layak
35,21,Swasta,2,Lancar,135,25,Layak
46,24,Pelajar,3,Lancar,233,20,Layak
34,8,Tidak Bekerja,1,Lancar,436,20,Layak
43,5,Swasta,4,Lancar,200,25,Layak
56,16,Swasta,4,Lancar,111,25,Layak
59,24,Tidak Bekerja,4,Lancar,485,25,Tidak Layak
38,4,Pelajar,5,Lancar,492,15,Tidak Layak
42,11,Wirausaha,0,Lancar,115,5,Layak
58,9,Swasta,0,Lancar,52,20,Layak
50,6,Swasta,3,Lancar,384,20,Layak
49,2,Pelajar,5,Lancar,302,10,Tidak Layak
26,2,Wirausaha,3,Lancar,462,15,Tidak Layak
22,11,PNS,2,Lancar,293,10,Layak
57,19,Wirausaha,4,Lancar,436,5,Tidak Layak
49,23,Swasta,4,Lancar,463,5,Layak
29,10,Pelajar,5,Lancar,209,25,Layak
53,13,Wirausaha,1,Lancar,116,5,Layak
32,21,Swasta,0,Lancar,119,25,Layak
58,9,Wirausaha,2,Lancar,350,10,Tidak Layak
32,4,Pelajar,2,Lancar,98,15,Tidak Layak
44,9,Pelajar,1,Lancar,147,15,Layak
60,7,PNS,5,Lancar,115,20,Layak
53,9,Swasta,5,Lancar,491,5,Tidak Layak
59,7,Swasta,5,Lancar,499,15,Tidak Layak
59,2,Tidak Bekerja,5,Lancar,155,5,Tidak Layak
59,1,Swasta,1,Lancar,154,15,Tidak Layak
53,8,Wirausaha,1,Lancar,482,15,Tidak Layak
34,12,Wirausaha,1,Lancar,202,25,Layak
22,10,Swasta,5,Lancar,416,25,Layak
41,22,Wirausaha,5,Lancar,381,5,Layak
53,3,PNS,4,Lancar,313,20,Tidak Layak
24,2,Swasta,1,Lancar,101,10,Tidak Layak
60,22,Tidak Bekerja,2,Lancar,266,25,Layak
41,4,Wirausaha,0,Lancar,467,10,Tidak Layak
48,6,Wirausaha,0,Lancar,339,25,Layak
27,3,Wirausaha,5,Lancar,230,5,Tidak Layak
53,1,PNS,0,Macet,317,20,Tidak Layak
23,10,Pelajar,5,Macet,274,15,Tidak Layak
44,1,Swasta,5,Lancar,425,5,Tidak Layak
42,21,PNS,3,Lancar,154,10,Layak
44,3,Tidak Bekerja,2,Lancar,388,15,Tidak Layak
53,4,Pelajar,0,Lancar,438,25,Tidak Layak
25,5,Tidak Bekerja,3,Lancar,275,10,Layak
53,24,Swasta,5,Macet,472,10,Tidak Layak
40,24,Swasta,3,Lancar,67,25,Layak
49,11,Swasta,0,Lancar,334,5,Layak
22,19,Wirausaha,4,Lancar,493,25,Layak
34,4,Tidak Bekerja,3,Lancar,493,15,Tidak Layak
40,11,Swasta,3,Lancar,153,15,Layak
38,21,Tidak Bekerja,4,Lancar,143,15,Layak
38,18,PNS,0,Lancar,133,25,Layak
53,21,Pelajar,5,Lancar,229,15,Tidak Layak
33,7,Tidak Bekerja,4,Lancar,253,5,Layak
23,12,Wirausaha,3,Lancar,103,25,Layak
50,10,Swasta,1,Lancar,268,25,Layak
30,2,Swasta,2,Lancar,211,10,Tidak Layak
30,2,Swasta,1,Lancar,434,20,Tidak Layak
23,9,Wirausaha,5,Macet,182,10,Tidak Layak
35,7,Tidak Bekerja,1,Lancar,459,25,Layak
57,2,PNS,2,Macet,463,10,Tidak Layak
25,11,Pelajar,0,Lancar,244,10,Layak
37,15,Swasta,0,Macet,142,20,Layak
44,20,PNS,3,Macet,202,5,Tidak Layak
43,21,Pelajar,2,Lancar,172,15,Layak
58,6,PNS,1,Lancar,444,15,Layak
28,4,PNS,2,Lancar,327,10,Tidak Layak
56,13,PNS,1,Macet,380,20,Tidak Layak
53,6,Swasta,4,Lancar,204,15,Layak
53,24,Swasta,4,Macet,346,25,Tidak Layak
59,4,Pelajar,5,Lancar,411,5,Tidak Layak
59,10,Wirausaha,1,Lancar,363,5,Tidak Layak
56,12,Swasta,4,Macet,274,15,Tidak Layak
47,12,Pelajar,3,Lancar,113,5,Layak
30,3,Swasta,0,Lancar,116,20,Tidak Layak
33,14,Swasta,4,Lancar,274,15,Layak
45,23,Tidak Bekerja,0,Lancar,287,25,Layak
27,6,Swasta,0,Lancar,377,25,Layak
47,19,PNS,2,Lancar,136,5,Layak
39,5,PNS,2,Lancar,371,25,Layak
44,2,Swasta,4,Lancar,105,20,Tidak Layak
29,13,Wirausaha,1,Lancar,458,5,Layak
30,16,Tidak Bekerja,1,Lancar,97,15,Layak
45,4,Swasta,4,Lancar,132,10,Tidak Layak
42,15,Swasta,4,Lancar,463,20,Layak
38,12,Tidak Bekerja,2,Lancar,373,5,Layak
37,2,Wirausaha,0,Lancar,318,25,Tidak Layak
38,16,PNS,5,Lancar,96,5,Layak
58,19,Swasta,1,Macet,418,15,Tidak Layak
59,5,PNS,0,Lancar,90,20,Layak
34,2,Wirausaha,4,Lancar,76,15,Tidak Layak
35,4,Wirausaha,2,Lancar,143,15,Tidak Layak
39,17,Wirausaha,4,Lancar,78,15,Layak
38,21,PNS,2,Macet,493,15,Layak
30,24,Wirausaha,5,Lancar,76,15,Layak
26,2,Pelajar,1,Lancar,199,20,Tidak Layak
38,4,Swasta,2,Lancar,386,5,Tidak Layak
43,21,Wirausaha,0,Lancar,80,5,Layak
50,3,PNS,4,Lancar,238,5,Tidak Layak
27,14,Pelajar,1,Lancar,219,25,Layak
43,7,Swasta,4,Lancar,219,20,Layak
27,19,Swasta,2,Lancar,54,25,Layak
32,1,Swasta,5,Lancar,416,15,Tidak Layak
29,3,Tidak Bekerja,4,Lancar,328,10,Tidak Layak
38,22,Swasta,3,Macet,202,10,Layak
42,17,Wirausaha,3,Lancar,307,10,Layak
52,15,Pelajar,2,Lancar,255,10,Tidak Layak
49,15,Wirausaha,0,Lancar,385,10,Layak
49,3,Wirausaha,3,Lancar,343,10,Tidak Layak
48,3,Wirausaha,2,Lancar,445,25,Tidak Layak
56,4,Swasta,2,Lancar,123,5,Tidak Layak
54,2,Pelajar,5,Lancar,200,10,Tidak Layak
28,14,PNS,2,Lancar,389,25,Layak
27,16,Tidak Bekerja,4,Lancar,56,10,Layak
44,18,PNS,0,Lancar,462,15,Layak
56,13,PNS,3,Lancar,449,25,Layak
57,20,Pelajar,3,Macet,85,20,Tidak Layak
27,3,Wirausaha,1,Lancar,294,5,Tidak Layak
45,9,Swasta,3,Lancar,351,15,Layak
30,23,Swasta,2,Lancar,328,5,Layak
59,1,Swasta,1,Lancar,130,10,Tidak Layak
42,11,PNS,0,Lancar,418,5,Layak
51,13,Swasta,2,Lancar,274,25,Layak
20,3,PNS,5,Lancar,84,25,Tidak Layak
28,24,PNS,5,Lancar,316,20,Layak
59,3,Swasta,0,Lancar,181,5,Tidak Layak
47,22,Swasta,1,Lancar,306,20,Layak
52,20,Wirausaha,4,Lancar,490,15,Tidak Layak
51,19,Tidak Bekerja,1,Macet,114,20,Tidak Layak
27,22,Pelajar,3,Lancar,374,25,Layak
56,1,Swasta,0,Lancar,293,5,Tidak Layak
37,13,Swasta,5,Lancar,79,20,Layak
26,13,Wirausaha,2,Lancar,177,20,Layak
37,3,Wirausaha,2,Lancar,493,10,Tidak Layak
31,15,Swasta,4,Lancar,328,20,Layak
23,24,Pelajar,2,Lancar,198,20,Layak
32,3,Pelajar,0,Lancar,59,10,Tidak Layak
30,11,Pelajar,0,Lancar,220,5,Layak
35,23,Swasta,2,Lancar,61,15,Layak
33,17,Pelajar,4,Lancar,132,5,Layak
35,10,Wirausaha,4,Macet,91,15,Layak
41,4,Swasta,4,Lancar,209,15,Tidak Layak
37,16,Swasta,1,Lancar,53,10,Layak
59,4,Swasta,1,Lancar,374,25,Tidak Layak
44,4,PNS,2,Lancar,438,15,Tidak Layak
54,23,Swasta,2,Lancar,455,20,Layak
26,5,Tidak Bekerja,2,Lancar,190,10,Layak
39,14,Pelajar,1,Lancar,462,10,Layak
46,2,PNS,5,Lancar,150,10,Tidak Layak
48,22,Tidak Bekerja,0,Lancar,151,20,Layak
29,20,Swasta,3,Lancar,217,20,Layak
30,1,Swasta,1,Lancar,465,20,Tidak Layak
39,7,PNS,3,Lancar,216,15,Layak
52,3,Pelajar,2,Lancar,480,20,Tidak Layak
56,12,Tidak Bekerja,5,Lancar,283,20,Layak
32,2,Pelajar,2,Lancar,268,20,Tidak Layak
35,18,Wirausaha,2,Lancar,130,15,Layak
30,10,Swasta,1,Lancar,154,25,Layak
24,18,Pelajar,5,Lancar,415,5,Tidak Layak
57,9,Wirausaha,0,Lancar,174,20,Layak
22,3,Pelajar,3,Lancar,325,20,Tidak Layak
21,4,Swasta,1,Macet,327,15,Tidak Layak
57,14,Swasta,0,Lancar,465,5,Tidak Layak
29,1,Swasta,2,Lancar,147,5,Tidak Layak
25,18,Pelajar,5,Lancar,336,25,Layak
40,16,Wirausaha,4,Lancar,115,15,Layak
50,13,Pelajar,4,Lancar,293,5,Tidak Layak
53,17,Tidak Bekerja,3,Lancar,144,20,Layak
51,24,Tidak Bekerja,2,Lancar,302,15,Tidak Layak
48,8,Pelajar,5,Lancar,425,25,Layak
20,4,Wirausaha,2,Lancar,382,10,Tidak Layak
52,20,Wirausaha,4,Lancar,78,10,Layak
57,10,Tidak Bekerja,0,Lancar,321,10,Tidak Layak
36,4,Pelajar,3,Macet,304,25,Tidak Layak
53,19,Wirausaha,4,Lancar,190,10,Layak
35,10,Wirausaha,5,Macet,321,10,Tidak Layak
26,23,PNS,1,Lancar,61,25,Layak
55,20,Swasta,3,Lancar,196,15,Layak
32,4,Swasta,2,Lancar,172,25,Tidak Layak
39,8,PNS,3,Lancar,292,10,Layak
23,18,Wirausaha,0,Lancar,351,10,Tidak Layak
24,2,PNS,1,Lancar,225,10,Tidak Layak
35,12,Wirausaha,3,Lancar,480,20,Layak
28,2,Tidak Bekerja,0,Lancar,92,5,Tidak Layak
31,19,Swasta,0,Lancar,130,5,Layak
33,13,PNS,0,Lancar,307,20,Layak
34,19,Swasta,0,Lancar,343,5,Layak
24,6,Wirausaha,3,Lancar,484,20,Layak
37,22,Pelajar,1,Lancar,453,20,Layak
27,17,Tidak Bekerja,4,Lancar,372,5,Layak
27,21,Wirausaha,5,Lancar,181,5,Layak
44,12,PNS,2,Lancar,487,20,Layak
23,6,Pelajar,4,Macet,259,10,Tidak Layak
45,6,Swasta,2,Macet,374,10,Tidak Layak
30,2,Swasta,0,Lancar,241,5,Tidak Layak
25,6,Swasta,3,Macet,87,20,Layak
52,18,Swasta,4,Lancar,126,25,Layak
41,16,Pelajar,2,Macet,75,25,Tidak Layak
48,2,Swasta,3,Lancar,481,10,Tidak Layak
24,24,Pelajar,3,Lancar,263,20,Layak
20,10,PNS,3,Macet,58,5,Layak
41,19,Pelajar,2,Macet,157,20,Tidak Layak
54,24,Swasta,0,Lancar,143,25,Layak
50,6,PNS,1,Lancar,421,15,Layak
22,3,Wirausaha,2,Lancar,331,20,Tidak Layak
22,16,Wirausaha,0,Lancar,90,20,Layak
26,2,PNS,1,Lancar,50,5,Tidak Layak
20,24,Swasta,4,Lancar,499,5,Tidak Layak
43,23,Wirausaha,5,Lancar,237,5,Layak
56,12,PNS,0,Lancar,261,10,Layak
49,21,Tidak Bekerja,1,Lancar,240,5,Tidak Layak
51,20,Pelajar,0,Macet,484,5,Tidak Layak
51,1,Tidak Bekerja,1,Lancar,183,5,Tidak Layak
40,24,Pelajar,0,Lancar,209,15,Layak
35,14,Pelajar,0,Lancar,356,5,Layak
23,24,Swasta,1,Lancar,280,5,Tidak Layak
36,4,Swasta,1,Lancar,251,20,Tidak Layak
32,10,Tidak Bekerja,1,Lancar,425,20,Layak
54,12,Pelajar,3,Lancar,287,5,Tidak Layak
59,20,Wirausaha,2,Lancar,468,10,Tidak Layak
53,5,Swasta,5,Macet,371,20,Tidak Layak
30,22,Swasta,4,Lancar,430,20,Layak
